quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2119.825	1290.13	1464.594	2329.1819	1773.7015
2	4939.0073	4930.7642	4699.3213	6113.9229	5254.7363
3	5674.231	6685.8618	11977.906	7387.3096	9072.5811
4	7957.6484	6272.0835	12024.716	15552.217	14360.411
All	4618.3735	5166.6733	9542.5566	11678.571	9924.2939
