quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1867.806	767.1972	3428.0349	1255.9711	2350.6443
2	10766.875	6462.3691	8890.3906	6487.4956	7879.7568
3	18579.15	7316.9258	9531.0254	11715.088	11126.334
4	6698.1201	5244.2412	9560.6201	5961.2124	7342.3638
All	12908.406	6695.8403	9107.1816	9352.9072	9133.2422
