quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2800.5276	4512.7324	2022.1833	2167.7495	3001.3806
2	11320.934	8573.4063	12851.489	15323.063	13134.746
3	14951.792	12727.348	12299.458	16620.957	14636.33
4	14515.199	16524.195	14474.487	49126.602	35519.59
All	13222.83	13322.126	13294.943	32096.547	23063.406
