quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	3448.6069	2708.0137	3229.5535	5863.8877	4068.8801
2	10639.589	4768.2905	14368.308	15562.831	13222.271
3	6196.6436	6274.8008	7848.5469	8375.1338	7823.4927
4	11488.387	7951.0757	17275.445	38216.316	28256.33
All	7936.354	5753.5356	12123.519	23334.029	16494.684
