quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	661.57935	757.33063	617.40503	1234.5818	851.7804
2	783.94647	689.00586	728.70551	986.41833	867.26929
3	757.81281	695.90002	869.37952	844.87408	795.0282
4	1147.5519	479.72263	701.37433	528.05249	656.23712
All	797.26404	702.97571	788.14941	981.8645	837.41351
