quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	748.71204	1222.3127	3225.1829	2770.2847	2417.4509
2	2882.3901	9035.4199	10537.739	9411.9473	9578.2842
3	2720.7239	7400.1226	11286.296	11645.898	10556.678
4	4583.3838	12717.12	11077.932	49898.934	35866.512
All	2610.8765	8282.1982	10101.004	30731.979	20617.465
