quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.2821388	2.0083518	2.0695767	2.3329461	2.1391315
2	2.3680902	1.566686	1.9779816	2.9711995	2.2329903
3	2.8718739	1.4589176	2.363205	2.2753925	2.2547193
4	1.3942369	1.7283212	2.1968131	2.2935283	2.2236123
All	2.3410826	1.8336431	2.1466217	2.409811	2.2055194
