quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	4100.9995	2217.8098	4162.2744	2184.7446	3187.2815
2	6026.8291	9293.6211	9744.1309	15941.805	12445.955
3	12658.899	12252.618	11038.288	21964.611	17086.316
4	16395.047	13944.861	13094.17	25848.645	20441.838
All	12759.456	12522.583	11596.453	22457.697	17444.887
