quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	10065.108	13292.861	9253.4521	13650.087	12137.16
2	12173.18	10486.699	6789.6079	9276.1064	9501.4521
3	14277.2	6793.7612	9524.9932	7453.3486	8809.8076
4	5394.6338	8247.7852	10876.951	12684.955	10668.139
All	11750.867	10598.582	9364.5029	10792.962	10468.96
