quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3584.0693	5834.8164	4386.2056	2661.2161	4585.0244
2	9128.6348	15742.563	15061.547	14710.071	14699.209
3	14195.75	10042.738	13110.464	11420.244	12048.311
4	4271.8232	20077.756	15785.444	33695.871	30286.604
All	7702.0483	12571.782	13500.847	24679.957	19093.525
