quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	796.46875	1818.8727	1623.5303	1115.2599	1486.2698
2	2378.9155	6634.5918	11720.602	6319.3438	8573.4043
3	2590.7319	3263.0422	4079.9988	4652.0083	4259.4082
4	6445.5293	4232.9858	4258.4561	6797.4194	6253.5786
All	2075.6592	4149.8208	6777.8662	5712.1787	5552.0229
