quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1060.7494	1179.7218	1144.6088	1084.3617	1124.0183
2	2672.0239	5986.1792	8478.2559	4111.4048	6331.1719
3	4305.0317	4495.0645	5018.2598	7106.3711	6118.4541
4	1382.2866	3289.2905	5447.4873	4616.9536	4723.897
All	2211.3569	4124.2817	5639.396	5390.686	5074.5469
