quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	7593.8291	10464.465	14214.935	9034.459	11767.414
2	8925.1855	15484.25	14155.266	15058.744	14437.143
3	11272.95	7023.5659	12093.674	7715.749	9248.0723
4	0	4225.748	5599.8203	17684.857	12061.362
All	8500.4883	12039.317	13151.966	13052.287	12487.505
