quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	816.16467	764.98895	699.63934	735.84406	754.72601
2	687.64722	674.37665	652.23999	624.74237	652.65625
3	539.76349	686.16113	656.5296	507.25845	592.8996
4	474.02637	542.5531	544.34821	441.57254	500.95282
All	729.3147	735.9259	685.84131	639.25531	693.38733
