quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	792	795.20471	707.80914	737.00177	767.97717
2	693.565	580.41339	654.62305	658.8551	641.50824
3	742.57495	629.07184	643.29773	582.26764	618.6524
4	380.46286	554.75812	550.24359	483.48737	503.99847
All	782.81714	743.72351	683.08075	634.4068	703.26611
