quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3328.5613	2302.5112	3480.2209	1869.4517	2923.2712
2	6740.2549	9536.0049	9541.8672	15394.961	11782.04
3	8412.207	11752.709	17049.855	16466.65	16071.138
4	6152.8994	9771.8643	13997.629	21617.285	19583.738
All	6914.1045	10094.909	14540.179	19217.828	16576.48
