quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2064.2839	802.12286	2242.3962	1200.224	1746.3478
2	10561.989	6009.0952	8109.5439	5502.0977	7077.7178
3	6672.4482	5139.6128	8672.8154	11459.331	9586.9102
4	3413.0989	3449.6394	6347.6855	6164.7759	5449.3374
All	7634.8467	5120.2954	7565.7944	9075.4053	7739.0708
