quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1015.3949	866.14191	766.74792	678.01208	855.00305
2	700.81055	666.51001	657.64923	648.11145	661.93353
3	950.15723	807.98547	689.216	795.03528	773.55377
4	441.4635	679.93451	741.52673	790.08014	772.77167
All	964.25146	821.05756	741.20667	781.95502	815.00018
