quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2888.9126	1854.113	1966.5214	2161.8042	2201.3188
2	7550.4014	11934.807	9355.2578	10989.422	10462.748
3	12072.67	8647.8359	11741.047	11643.41	11333.291
4	13059.402	5162.8657	11811.262	33892.023	29414.334
All	8867.0117	9059.4766	10669.284	24415.547	18433.094
