quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2439.5457	0	12459.441	0	8277.6709
2	12141.206	14951.451	18956.453	14564.333	16210.22
3	13194	12358.628	12800.266	13839.811	13251.991
4	5859.8823	15879.117	13387.696	25051.076	20609.672
All	11372.106	14112.258	15488.82	18547.307	16366.211
