quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	0	15538.883	0	10603.333
2	18062.768	20878.877	16257.356	8907.3359	16289.514
3	21757.344	8872.5107	11119.048	13506.004	13399.336
4	15620.39	11239.04	31421.029	11613.651	22070.146
All	18490.85	14657.361	21008.086	11271.501	17027.504
