quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1248.6348	1373.5354	1134.2878	773.54858	1163.479
2	2160.4653	2561.2942	6940.3604	9463.04	6999.7246
3	5271.125	3472.8713	6931.6963	7398.335	6568.1235
4	6481.6011	4552.458	5278.7183	3842.6924	4826.7422
All	4238.3545	3140.7705	5765.29	6413.1572	5437.4092
