quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	792.21155	532.5083	876.5575	2652.2676	1175.3416
2	3084.8616	8395.6494	6298.8511	3986.4866	5915.8145
3	7420.4897	4531.3062	8827.6299	7781.0723	7735.9463
4	7780.2163	5372.8408	8715.4209	19175.398	15757.005
All	2705.7529	5030.6982	6851.8813	11962.033	8840.2598
