quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8.8758707	10.463225	12.599759	11.008774	11.08066
2	10.538902	12.798862	11.124041	11.950026	11.807528
3	8.0978985	9.2990751	12.307685	8.1500874	9.5916071
4	6.7232223	8.2579584	8.1529636	9.562727	8.6876326
All	9.3486385	10.742623	11.407676	9.9199286	10.54673
