quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	838.72809	640.88745	696.88898	97.134132	604.37097
2	2745.0269	1580.1008	3065.5132	2033.9424	2352.697
3	439.91141	4339.9072	2243.5171	2238.1577	2500.1836
4	2592.4651	2692.781	3623.5876	2111.3259	2606.6233
All	1768.3212	2489.0815	2651.2461	2070.3975	2317.1738
