quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1326.1182	2093.9368	2019.9354	1855.9137	1859.5902
2	4886.606	8789.7295	8654.9453	7806.3896	8120.7666
3	7273.3438	9322.21	12735.489	10764.302	11103.021
4	11728.188	6752.4985	14112.824	15560.23	14640.996
All	4939.2007	7527.6987	10707.242	12145.306	10653.654
