quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3094.9434	2355.8621	2474.4421	2959.1868	2665.9402
2	9573.9443	12548.501	11705.801	11950.031	11838.559
3	14495.644	12959.721	17158.988	16663.869	16227.763
4	24452.244	11812.437	18610.27	24582.883	22629.777
All	8485.1582	9671.5322	13282.929	18624.375	14888.831
