quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	340.18375	144.1572	319.41339	3311.0916	1105.4004
2	899.41644	4294.3296	7441.9077	2575.4897	4279.062
3	0	2730.2825	13942.764	9392.1074	10439.479
4	1057.4583	603.88757	12897.034	14832.871	13235.089
All	559.89984	2983.709	10733.914	10341.334	8983.6084
