quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	6.8958812	7.0389748	7.2015643	7.4198685	7.1489248
2	6.6067252	6.8330054	6.5956697	6.9606843	6.7855692
3	6.4808364	6.8717551	6.8815098	6.8830891	6.8353639
4	6.7089343	6.7677088	6.6874771	7.3901591	7.0189404
All	6.7493305	6.9217134	6.8986659	7.1768823	6.9779
