quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	.16676557	.17670999	.20474096	.25837928	.20130688
2	.47599533	.52600318	.62498063	.60335487	.58365107
3	.71331352	.59045392	.58053404	.5797177	.58764654
4	.7515375	.75270784	.63135785	.47257215	.5247016
All	.48030525	.50517571	.56028312	.51790971	.52603853
