quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1097.5205	1313.4775	1216.1353	1240.329	1222.2223
2	842.64832	891.73956	757.36542	859.19598	835.51434
3	737.81274	845.97498	765.55206	667.4939	734.78766
4	760.24768	789.69202	704.33582	541.09576	649.15948
All	946.90894	1056.0529	903.59802	815.03174	912.44891
