quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1419.5094	1404.5441	1618.7113	1384.9342	1470.3625
2	1143.0366	1215.0432	1171.7704	985.41296	1127.8167
3	1076.1687	978.48047	905.28589	972.24463	955.73511
4	769.26978	929.9986	838.96124	782.9491	803.70581
All	1298.8837	1219.1799	1153.4725	940.5285	1091.0527
