quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8.240737	8.7299137	8.3770952	8.1180716	8.4036541
2	7.9502063	8.3104362	7.5582509	7.536808	7.7813158
3	6.7237549	6.9145522	7.4000559	7.3489594	7.2788358
4	5.820334	8.0193224	7.389534	7.953052	7.7968192
All	7.8925018	8.1677856	7.6937637	7.7087874	7.8080735
