quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1528.6941	1522.9149	1463.6674	1480.1992	1496.7186
2	1261.3258	1281.1975	1033.1931	1122.0941	1139.339
3	798.53674	979.14343	1053.887	991.98376	992.02338
4	1020.1826	1140.6986	954.09332	779.63843	911.5517
All	1146.5742	1241.1421	1083.8606	1006.4446	1088.2111
