quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	10305.778	11322.989	11269.319	10487.026	10890.237
2	8400.9463	6959.21	5946.5117	7841.5508	7160.9956
3	6652.9048	6934.2544	6430.1938	5839.624	6283.2939
4	5958.8994	8290.2813	6139.8481	4740.5117	5844.7778
All	8708.7002	9007.5938	7836.9185	7032.8813	7918.2207
