quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	9.6405363	8.9802103	11.265082	15.646718	11.449266
2	12.527373	9.9869719	11.739862	11.843281	11.58158
3	7.6511602	9.3505039	10.178997	9.7754889	9.5392046
4	7.4108977	7.9204531	8.8007431	8.0750046	8.1999388
All	9.9906063	9.1095238	10.634746	11.345388	10.378726
