quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	965.53003	280.76822	1227.5898	0	525.53986
2	4605.6611	5015.4536	3808.032	1423.6398	3297.1582
3	5928.3359	3032.3347	2718.127	2479.2075	2928.7087
4	3602.2366	3736.7334	3177.5942	1145.4219	2763.4985
All	4529.8516	3525.843	3033.542	1732.223	2806.5002
