quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2003.5846	952.3999	1490.5876	841.65845	1269.0564
2	8940.4941	5004.9092	4420.3374	3306.8538	4701.353
3	6770.2876	7866.8608	6088.7134	4729.5835	5874.6807
4	16935.842	8427.3438	8904.6309	5579.812	8056.334
All	6973.8862	4774.3745	5157.564	3899.7551	4844.5938
