quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	17532.523	17760.941	19881.131	17523.496	18474.938
2	11719.53	12305.451	13796.334	11738.294	12588.437
3	13766.983	10207.384	9673.4727	9718.1006	10039.8
4	5917.6729	10535.19	10571.81	11649.409	11029.658
All	14015.576	12555.333	13275.034	11364.516	12485.504
