quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1073.3457	1283.5232	1173.4954	1338.7455	1210.1243
2	691.40186	844.18213	870.50879	824	830.79852
3	765.36816	857.46826	752.03503	688.92438	735.68903
4	391.88025	778.25049	697.58881	589.83081	621.48145
All	962.24786	1084.6248	915.69696	765.14661	903.65503
