quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	7770.5034	9539.9131	9085.6748	9321.5244	8977.3438
2	5712.1646	6393.0132	5045.604	5793.7949	5711.938
3	4768.0522	5782.5654	5103.5728	4484.0625	4928.0044
4	5082.7686	5591.8086	4879.1113	3886.8538	4571.46
All	6541.9653	7571.2056	6380.3047	5846.751	6483.0269
