quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	440.8602	1002.7527	4011.011	1600.2887
2	3517.6211	6347.4438	5341.5605	5803.4521	5481.9033
3	3193.7002	5904.3794	8080.3643	10039.96	7563.0781
4	2796.45	5596.1646	5381.416	1934.8402	4457.8359
All	3104.157	5656.7695	6100.395	6460.0688	5821.2241
