quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1564.2212	2925.2454	6074.4546	0	2173.1882
2	8704.7529	12272.142	14730.348	10955.593	12008.892
3	16615.816	10445.018	12892.181	8847.9629	11103.062
4	20399.877	12792.959	18338.736	7524.7158	12741.152
All	15102.646	11137.769	15211.429	8499.8105	11575.92
