quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8.6420631	8.6873026	9.9610233	8.9221973	9.1183348
2	8.5681858	8.3389025	8.7799091	8.6155396	8.608654
3	9.6941185	7.3771639	8.1615229	8.2181129	8.1426725
4	6.7457709	8.0767612	8.2979984	9.0997543	8.8130074
All	8.627697	8.1520596	8.6952696	8.6949387	8.603303
