quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3012.0813	0	8486.1104	0	3706.7686
2	9449.9004	12407.519	16069.74	10886.975	13055.853
3	12163.647	8637.0547	11438.658	14089.538	12357.819
4	18065.408	15904.632	12390.149	15827.964	15027.128
All	11491.772	10957.904	13246.945	13724.89	12892.33
