quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	724.82703	0	0	0	220.62465
2	4612.6548	3085.6526	4710.0117	2896.4067	3654.0522
3	944.06342	5435.2329	3642.5413	3381.9404	3643.448
4	5000	1027.7142	2853.2769	4565.7427	3194.1975
All	2961.979	3045.1597	3698.8848	3522.376	3437.6443
