quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1	0	0	0	.49505964
2	.86204141	.74931711	.74072349	.71587735	.75771672
3	1	1	.85618621	.56657475	.79284579
4	1	1	.80422497	.87157828	.86432213
All	.93699759	.78622353	.79832697	.72781914	.78994775
