quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1587.7922	1396.1497	1124.3789	797.61432	1261.3608
2	4371.313	3948.3391	4331.3906	4042.6921	4148.6665
3	2897.3872	3377.0107	5399.9023	6309.6953	5562.6089
4	2908.8013	8759.8291	6389.5391	8212.2813	7813.5894
All	2365.3782	3193.8062	4182.1577	6281.9507	4755.689
