quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3062.6299	2979.5754	2619.4873	2159.8496	2729.0476
2	7536.9297	12223.789	11976.946	10578.431	11229.848
3	8974.3291	12288.573	18477.641	16207.708	16204.12
4	13013.888	13823.578	20870.479	21923.379	21040.656
All	6906.0415	10925.132	15421.001	17386.133	15290.037
