quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	582.41644	239.33408	175.83955	354.13043	317.83932
2	2447.1152	2017.4829	3992.1108	2300.4187	2853.7158
3	2434.5386	3474.9788	3800.5647	3279.2886	3439.4736
4	3099.9114	2548.9946	2596.0154	2902.4277	2822.8105
All	1521.84	1967.2172	2936.2039	2773.5601	2602.4487
