quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	.08366552	.17299671	.1525493	.064450882	.12982303
2	.51535016	.38458428	.48005721	.36575451	.42654702
3	.49599701	.42088369	.51602644	.38132083	.43502289
4	.64084685	.55957752	.49317971	.35558015	.39754763
All	.2238771	.30000171	.39913249	.33033609	.33387128
