quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	7983.7046	9455.335	8459.8818	10039.245	8909.9902
2	4643.209	6035.0361	5799.667	5557.1763	5669.0737
3	4351.688	6089.3955	4915.3765	4413.4482	4802.7827
4	2761.0579	5531.1372	4593.4141	4291.6636	4420.7949
All	6954.1006	7891.939	6284.373	5384.3643	6405.2397
