quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1263.4225	1376.1962	1356.1653	927.78918	1279.5162
2	4409.9282	7679.9272	7403.9629	5587.7026	6624.7568
3	13660.649	4798.333	8363.6504	9002.1553	8398.5879
4	1680.739	5866.6084	6670.3901	7602.6494	6946.7095
All	5841.499	5721.0889	6942.6162	7469.4756	6866.8745
