quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	3676.1372	3423.3064	2961.574	3088.7827	3265.6816
2	10141.003	9614.0977	17951.766	14297.391	13611.215
3	11233.842	13632.139	15316.289	17269.924	15503.073
4	24821.465	20697.91	22408.26	31063.98	26432.6
All	9995.4941	10514.763	14425.695	18815.168	14726.083
