quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1636.0334	1856.7754	1820.124	2062.3296	1859.8752
2	5793.2983	5590.5249	10639.119	10569.245	9102.5898
3	7702.0278	7738.7612	10313.763	13796.989	11140.193
4	6472.0771	10088.727	12490.021	21339.424	15744.548
All	5288.5005	6704.7046	9564.9453	14461.506	10577.731
