quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	616.36261	229.93875	652.1507	0	422.24207
2	1787.1982	3542.8853	4203.2148	1831.406	3083.0483
3	2898.8704	1526.5817	2818.8235	3334.6941	2865.0449
4	1422.86	2719.5107	3055.8647	2495.9749	2632.2903
All	1793.019	2356.7764	3121.9087	2593.1162	2665.6929
