quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1272.8894	749.99854	706.43707	908.26581	885.72687
2	3805.811	3014.0212	2730.5364	3663.2036	3178.2578
3	3859.5315	4091.3015	6158.9131	5676.7222	5559.854
4	7899.6904	4823.3315	6366.0854	7670.2949	7238.3906
All	2831.0793	2858.6182	4331.1953	5976.2139	4759.4019
