quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	4275.8237	440.8602	1002.7527	4011.011	2066.6167
2	6267.8652	10991.924	6165.2285	7469.2559	7365.2754
3	10358.562	9814.8252	10528.153	12471.702	10900.547
4	4309.5259	7015.2378	7639.7334	3480.0732	6220.6792
All	7158.5718	8662.3867	7860.9736	8313.0439	8144.3184
