quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	13178.968	12043.748	16905.863	13296.303	14042.627
2	10133.322	10284.182	10696.002	8431.1875	9825.332
3	12130.606	7790.8979	6654.6143	8950.292	8206.1699
4	8891.4414	7303.2598	8320.8828	7222.3169	7494.2427
All	11880.432	9828.8652	9998.3779	8421.4365	9393.0215
