quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	.14675359	.19765179	.15381077	.089102089	.14685519
2	.4037818	.49070218	.45500001	.42476442	.44622147
3	.62758142	.59766585	.45767051	.29650098	.42828149
4	.52020264	.60670257	.5168258	.23403949	.40271086
All	.36373934	.42156893	.38431481	.26018795	.34281313
