quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	516.56604	515.30151	470.08856	315.32889	449.59689
2	3223.8601	1819.6941	3101.1885	4215.3081	3225.6885
3	3818.6523	2535.2373	2747.3394	1324.0562	2225.2493
4	3705.481	2404.0479	4236.9604	1410.5347	2605.6885
All	2289.3416	1571.4209	2518.0042	1711.9634	1995.6791
