quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	7.1361704	7.2288976	7.0594044	7.2716465	7.1679225
2	6.7789202	6.9465365	6.7552881	6.9713068	6.8660088
3	6.3770833	6.6923933	6.9411168	6.7808938	6.8090367
4	7.480134	7.0551596	6.8197002	7.157198	7.0870605
All	7.0118551	7.0833192	6.9185891	7.0366683	7.0092692
