quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	395.43512	574.09265	418.79666	237.63138	415.57123
2	1604.6499	1900.3837	4030.124	3613.8096	3081.26
3	3634.9517	2638.1045	3442.1563	2633.7698	2988.1768
4	5444.2607	3554.7461	4026.0273	1460.2526	2851.0422
All	2154.6016	1906.5337	2934.9595	2067.6746	2298.5903
