quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	8.8529005	8.8349237	8.7695045	10.919059	9.3731594
2	7.6406546	7.9692521	7.8802137	9.3318481	8.4674196
3	8.6423092	7.2532034	8.4172611	7.992578	8.0789776
4	7.0790157	8.5139713	7.9818158	9.5297661	8.6944666
All	8.1630669	8.1797848	8.2196608	9.0836506	8.5576954
